period_begin,period_end,period_duration,region_type,region_type_id,table_id,is_seasonally_adjusted,region,city,state,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,pending_sales_mom,pending_sales_yoy,new_listings,new_listings_mom,new_listings_yoy,inventory,inventory_mom,inventory_yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,median_dom,median_dom_mom,median_dom_yoy,avg_sale_to_list,avg_sale_to_list_mom,avg_sale_to_list_yoy,sold_above_list,sold_above_list_mom,sold_above_list_yoy,price_drops,price_drops_mom,price_drops_yoy,off_market_in_two_weeks,off_market_in_two_weeks_mom,off_market_in_two_weeks_yoy,parent_metro_region,parent_metro_region_metro_code,last_updated
7/1/12,7/31/12,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,170968.8803,0.008323074,,173043.9612,-0.000969784,,111.8910609,0.014471199,,111.3007427,-0.021059844,,29663.60705,-0.010853106,,22410.74311,0.02336226,,38004.88011,-0.006288701,,144064.2658,-0.027943296,,4.796623244,-0.074038159,,75.10931515,-1,,0.970229165,0.000333489,,0.189945808,0.00385905,,0.058516781,-0.002747438,,0.337189977,0.015083627,,,,9/24/23 0:00
9/1/20,9/30/20,30,national,11,1400,t, National,National,U.S.,US,Single Family Residential,6,347367.8713,0.024793402,0.147460985,353928.6503,0.001302859,0.126273304,170.1038914,0.032146027,0.111567648,175.8926265,0.004337866,0.114003473,485095.346,0.029187151,0.201507461,444986.6146,0.064532536,0.290773887,510029.8575,0.018541437,0.055177304,724486.4378,-0.03836745,-0.402846014,1.594796282,-0.127857506,-1.48610082,31.83846436,-5,-13,0.997027975,0.004693075,0.013401789,0.36169869,0.040146904,0.128474228,0.087519319,-0.009164392,-0.100773749,0.524016879,0.011735845,0.144752388,,,9/24/23 0:00
2/1/14,2/28/14,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,203933.7047,0.009736434,0.134058019,203359.5971,-0.002535389,0.106408397,129.8821175,0.014281302,0.126625762,130.1996017,-0.003898795,0.101434609,35080.46281,0.003747779,0.009532612,27280.14242,-0.05507444,-0.017070273,45312.44458,-0.003173956,0.004425687,138636.8712,0.011632111,0.015608261,4.235417132,0.321001891,0.058889809,51.65409713,1,-2,0.980407379,0.001350265,0.002827809,0.223344486,0.000799068,-0.025837902,0.072128892,0.001206141,0.011891789,0.346075517,-0.011339314,-0.036268538,,,9/24/23 0:00
11/1/13,11/30/13,30,national,11,1400,t, National,National,U.S.,US,Single Family Residential,6,215795.5798,-0.010727447,0.092893878,230955.5125,0.005787499,0.109407963,111.512269,-0.007090918,0.097448741,115.7491717,0.003186916,0.094562716,333187.3215,-0.014544125,0.004669357,250905.1543,0.01850033,0.137095459,445096.7812,0.002255403,0.093735761,1513950.918,0.004179631,0.030124591,4.680923372,-0.065043719,0.140289225,63.97540746,2,-8,0.974878176,-0.000500494,0.002167512,0.217859945,-0.003467385,-0.003924923,0.074033589,0.008784109,0.021735438,0.32095327,0.036098621,-0.014447071,,,9/24/23 0:00
1/1/14,1/31/14,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,183298.8622,-0.01808053,0.130394671,197073.551,0.019031871,0.172570979,157.4264442,-0.014120073,0.162137705,169.5795497,0.012220904,0.16170712,49871.24959,-0.01581974,-0.022867271,37972.73728,-0.061114519,0.00612679,65425.79058,-0.015356536,0.052837284,211207.5424,0.004244666,-0.006131622,4.178660285,0.069502404,-0.035702201,58.75466527,2,-4,0.972495173,-0.000520628,-0.000920068,0.195163689,-0.002034986,-0.041467488,0.06144746,-0.066056284,0.005078514,0.300435363,-0.008542819,-0.054504295,,,9/24/23 0:00
5/1/13,5/31/13,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,189959.7784,0.02459787,0.117493429,192898.0428,0.01593438,0.135081535,122.348845,0.031141482,0.099693646,126.5866138,0.015770654,0.144570803,35749.40437,0.01963263,0.188293053,28102.04826,0.011990914,0.302086014,44962.55682,0.001636458,0.204833908,135733.7301,-0.002367288,-0.119291979,3.717554272,-0.176502238,-1.37564054,54.77553683,0,-22,0.979485809,0.000301294,0.011176357,0.240738723,0.001478681,0.058770119,0.055828326,-0.000737019,-0.00415337,0.372772553,-0.002305752,0.066797341,,,9/24/23 0:00
2/1/15,2/28/15,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,196367.0286,-0.013634391,0.054468561,210142.5747,0.012617986,0.069623837,165.3049606,-0.023679208,0.042742379,177.6443248,0.004115354,0.043081479,53713.37423,0.015541356,0.042437902,43198.68443,0.006611845,0.128577759,68597.38676,-0.010968752,0.036808198,208778.4237,-0.008389467,-0.012195545,4.227453067,0.253950824,-0.197562648,56.15479164,1,-4,0.971863766,0.00040866,-0.000927846,0.169301058,0.000364812,-0.016361157,0.089926225,-0.003005831,0.021305012,0.332276491,0.0221492,0.022509555,,,9/24/23 0:00
12/1/13,12/31/13,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,211944,0.018848483,0.095923551,196975,-0.046522199,0.102835972,115,-0.001356178,0.089779859,110,-0.038213124,0.096717606,404505,0.063960094,0.043217657,229035,-0.165662716,0.10507851,307927,-0.242627246,0.035014984,1714278,-0.089570431,0.019060499,4.237965697,-0.714670434,-0.100462346,69,5,-7,0.970500453,-0.001530039,0.001798328,0.192596215,-0.009320968,-0.016461361,0.096502398,0.027934447,0.051885117,0.220717503,-0.033697647,-0.046152627,,,9/24/23 14:20
8/1/14,8/31/14,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,209800,-0.007642101,0.039778273,208182,-0.040983006,0.048197184,133,-0.004243681,0.029179103,133,-0.032048746,0.03688534,41211,-0.039461796,-0.037925278,33003,-0.021514793,0.030752303,49092,-0.109602301,0.023291031,153908,-0.007618373,0.10380891,3.734622123,0.119836109,0.479542815,45,6,0,0.979182541,-0.000932714,-0.0038871,0.192721576,-0.017670726,-0.05105933,0.092411482,0.001043332,0.027922447,0.312009458,-0.02267811,-0.02672427,,,9/24/23 14:20
5/1/17,5/31/17,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,231528.4859,0.014086992,0.076197863,244789.4513,0.005935323,0.066530974,197.9231136,0.022903848,0.082421987,209.1197982,0.011850633,0.064941596,59637.13323,-0.006499734,0.029802852,51831.01525,0.026165516,0.059706812,69944.09656,0.007783498,0.00984822,166603.5188,-0.012343953,-0.136745517,2.889630598,-0.015741481,-0.527023838,40.09245278,-1,-8,0.9805797,0.000881482,0.004584562,0.219844788,0.001423631,0.021323181,0.089950772,-0.004420487,-0.00982539,0.398589887,0.005501898,0.039804006,,,9/24/23 0:00
4/1/21,4/30/21,30,national,11,1400,t, National,National,U.S.,US,Single Family Residential,6,380599.0512,0.026048224,0.237879646,378560.1519,0.007150791,0.212645274,192.376557,0.029254965,0.244935986,191.7464032,0.009744365,0.211991265,448505.9144,-0.015500316,0.311404549,415008.5022,-0.034427714,0.627604059,475949.2513,0.000675157,0.539060107,570569.2833,-0.04507975,-0.451034834,1.333893892,0.016244668,-1.925174955,21.95179788,1,-18,1.013338987,0.005296461,0.030278732,0.466751494,0.017041265,0.204058714,0.090473045,-0.004902029,-0.036996422,0.512414768,-0.010235578,0.202102473,,,9/24/23 0:00
11/1/15,11/30/15,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,220763,0.013302533,0.062363246,211267,-0.055719098,0.076811691,139,0.007084306,0.050632707,133,-0.05357038,0.049006572,33503,-0.191188157,0.09775425,29337,-0.151407006,0.158581552,37644,-0.228010296,0.104986034,136565,-0.061193319,-0.047678744,4.07613656,0.564415148,-0.622484003,49,2,-6,0.978483233,-0.001091154,0.001926359,0.205436138,-0.004081085,0.020442753,0.093690057,-0.024150621,0.011714746,0.301050797,-0.021151507,0.024870044,,,9/24/23 14:20
3/1/14,3/31/14,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,214286.5306,-0.004501484,0.082343009,226712.761,0.004791808,0.088162529,116.4563471,-0.007746872,0.083700911,121.4785349,0.003424526,0.072029585,424534.1251,-0.01039296,-0.038449646,319829.1906,0.04899825,0.010941688,573838.7349,0.047907168,0.052839576,1924790.118,0.002782336,0.035209358,4.744128564,-0.058917514,0.496125179,63.9927619,1,1,0.97179638,-0.002585828,-0.001431721,0.203055934,-0.006798559,-0.026428279,0.077074369,0.000634488,0.020412772,0.316305752,0.007369015,-0.003984288,,,9/24/23 0:00
6/1/17,6/30/17,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,232340.2695,0.003506193,0.062595544,246662.5808,0.007652002,0.052537889,199.3319881,0.007118292,0.060185993,209.8798887,0.003634713,0.066028445,59677.63038,0.000679059,0.013268295,51892.41612,0.001184636,0.060340501,70780.0064,0.011951114,0.027648043,165879.8144,-0.004343872,-0.125117521,2.789504876,-0.100125722,-0.505181049,41.66995571,2,-6,0.980991996,0.000412296,0.00447747,0.229799463,0.009954674,0.033769971,0.091716734,0.001765962,-0.010653263,0.396921229,-0.001668658,0.040410481,,,9/24/23 0:00
10/1/14,10/31/14,30,national,11,1400,t, National,National,U.S.,US,Single Family Residential,6,228144.849,0.007642327,0.045885358,245144.4505,0.019736909,0.067578865,116.2059618,0.010941814,0.034701884,122.3812453,0.020756818,0.060666458,352193.3098,0.015076601,0.041669187,260360.346,-0.001220075,0.056881829,453546.1584,-0.001728063,0.021281454,1552334.728,-0.013635306,0.029639003,4.527287657,-0.225456663,-0.218679434,63.2585763,1,1,0.973201843,0.000182484,-0.002176827,0.191320333,0.001665434,-0.030006997,0.102052836,0.009158294,0.036803356,0.287437055,-0.008154536,0.002582406,,,9/24/23 0:00
6/1/23,6/30/23,30,national,11,1400,t, National,National,U.S.,US,Single Family Residential,6,423800.2857,0.003969919,-0.012144143,443367.2966,0.007603576,0.006986961,218.4873137,0.005298987,-0.018294053,224.7259202,0.005308986,0.013530575,321357.1289,-0.030215924,-0.170189817,289840.5292,0.020644803,-0.191138532,352209.406,-0.023491289,-0.273372361,669162.7539,-0.036115192,-0.139745199,2.28092166,-0.029454948,0.075215653,37.17124426,-2,12,0.994568871,0.003070479,-0.021058698,0.329310013,0.01362635,-0.138992706,0.152879314,-0.007355124,-0.007105335,0.408785717,-0.002823055,-0.028270907,,,9/24/23 0:00
9/1/12,9/30/12,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,159016.6093,0.025486849,,162799.158,0.005359102,,134.3911177,0.005655133,,140.3167648,0.011136254,,48098.16644,0.041770735,,33451.89322,0.030482578,,58832.95208,0.01075871,,220720.0642,-0.030380001,,4.92220265,-0.230761772,,79.053129,-4,,0.965823226,0.002009969,,0.192674711,0.013774832,,0.055056047,-0.00035576,,0.323078859,0.015021595,,,,9/24/23 0:00
7/1/19,7/31/19,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,299440,-0.011775831,0.039305678,300921,-0.024850756,0.030827816,159,-0.004419978,0.028448365,161,-0.009157353,0.022829105,631719,0.020142138,0.036990379,542014,0.012419205,0.018429137,709607,-0.04292617,-0.00487434,1709533,-0.007486783,0.022116103,2.706159227,-0.075332254,-0.039381199,36,0,4,0.985758169,-0.001021062,-0.001942273,0.255213018,-0.009469115,-0.025793721,0.163410357,0.005690083,0.004201688,0.357398421,-0.037164393,-0.016624237,,,9/24/23 14:20
8/1/23,8/31/23,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,425968,-0.000532635,0.039879213,461535,0.00029989,0.063686611,190,0.014669775,0.086784998,203,0.009388041,0.074843039,9631,0.072186089,-0.177666459,10051,0.058901702,-0.157210778,13560,0.068951351,-0.050696759,29470,-0.001143382,-0.212135783,3.059730456,-0.22462525,-0.133864232,33,1,1,0.991234469,0.000971693,0.005888541,0.377148715,0.007145355,0.028721998,0.126016965,0.010180005,-0.007895837,0.373475136,0.012106535,0.071735459,,,9/24/23 14:20
6/1/21,6/30/21,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,388455,0.030911088,0.249151168,383421,0.002420764,0.142380736,208,0.019415476,0.270687244,205,0.000642934,0.161036696,725818,0.155073376,0.236926185,677580,0.025534453,0.162210543,811983,0.091709877,0.130860628,884735,0.09056656,-0.303467708,1.218948678,-0.072100595,-0.945702632,15,-1,-24,1.025509946,0.003429859,0.038526344,0.56451025,0.026660026,0.294085183,0.09082619,0.019035232,-0.027770046,0.571122254,-0.036102868,0.103604703,,,9/24/23 14:20
8/1/23,8/31/23,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,420340,-0.002347529,0.029337579,420370,-0.01260031,0.038159814,232,0.00450097,0.026214149,235,0.002144229,0.052119085,471219,0.074489143,-0.134138795,433672,0.021556756,-0.191403129,529034,0.015174241,-0.124525702,964261,-0.002996214,-0.191368771,2.046312146,-0.159035733,-0.144825466,31,2,4,0.999000474,-0.002518194,-0.00017505,0.362922668,-0.019617025,-0.014848739,0.18104738,0.019465235,-0.022397859,0.393142915,-0.011760293,0.057397113,,,9/24/23 14:20
6/1/21,6/30/21,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,326594.3305,0.009354818,0.181327461,327598.3899,0.009964678,0.122909382,201.7866772,0.015914179,0.203942654,200.9713527,0.015557111,0.14192402,60095.77445,0.014482099,0.379316366,58401.50222,-0.014621132,0.189569103,66038.40763,0.0196863,0.123319045,73800.73182,0.026393111,-0.321116009,1.330660558,0.036694953,-1.236689639,19.62844631,-1,-29,1.015449972,0.003185809,0.030859735,0.472296562,0.015935612,0.235370407,0.081151558,0.008021112,-0.02462283,0.564263337,0.000156765,0.10998008,,,9/24/23 0:00
7/1/16,7/31/16,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,248945.5826,0.005880927,0.067253953,264437.115,0.005874771,0.072050584,134.4655534,0.005017589,0.065484646,140.7001401,0.005547457,0.069710621,503349.2362,-0.01119926,0.014360347,410631.1263,-0.008214019,0.015251171,601581.5356,-0.025224963,-0.019867025,1753752.863,-0.004808483,-0.084926855,3.396503649,-0.074950041,-0.293096336,50.99575178,-1,-5,0.978783364,0.001228323,0.003220222,0.228343982,0.003029406,0.018468272,0.121422737,-0.001922294,-0.000785999,0.356747014,0.003453087,0.025447437,,,9/24/23 0:00
10/1/18,10/31/18,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,245361.6243,-0.007757563,0.001594045,264936.5056,-0.000294756,0.026039118,210.7687438,-0.005053219,0.005714512,227.0991937,-0.005417236,0.046569398,56670.18708,0.007041861,-0.060279693,49849.96755,0.03614087,-0.053558817,70974.89535,-0.005878492,0.001782023,174389.5027,0.018447996,0.112948682,3.164353548,-0.17672203,0.487936957,39.36442377,1,0,0.981335902,-0.000234456,-0.002275806,0.203455791,-0.004070866,-0.030306597,0.128846854,0.007198158,0.034670819,0.362799374,-0.018036143,-0.051121996,,,9/24/23 0:00
12/1/17,12/31/17,30,national,11,1400,t, National,National,U.S.,US,Single Family Residential,6,282730.8568,0.008046286,0.072393812,297668.9228,0.003817601,0.064728499,142.9446235,0.004310326,0.069654018,148.1293652,-0.004163799,0.064689013,410602.3264,-0.002626214,0.02698838,343246.6786,-0.001893587,0.067439001,487684.8735,0.010574255,0.030220046,1179428.102,-0.012447029,-0.082307357,2.768732869,-0.15425116,-0.376088491,46.18875339,1,-3,0.984890444,0.000658167,0.002972166,0.248572115,0.000234608,0.012000349,0.120121337,-0.00449664,-2.79E-06,0.41250218,0.004547071,0.02550984,,,9/24/23 0:00
11/1/21,11/30/21,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,389696.5474,0.012996271,0.149247335,395576.9925,0.010013901,0.138976126,213.6133403,0.014673957,0.183523284,216.2110749,0.011597241,0.148401598,617330.0122,0.047251838,-0.02483035,598937.7148,0.007606313,0.005670556,634401.9796,0.00205379,-0.052280512,778022.3879,-0.020406574,-0.207126947,1.210447106,-0.155602419,-0.291879823,20.42778471,-1,-6,1.011503773,0.000327345,0.011475888,0.498518842,0.00676505,0.107682456,0.08790652,0.00155392,-0.017127139,0.554832945,0.018336237,0.028173115,,,9/24/23 0:00
8/1/15,8/31/15,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,240209,-0.011226625,0.060456692,241654,-0.024919238,0.054182291,129,-0.005241129,0.057677277,131,-0.005985626,0.05619433,556461,-0.095809866,0.09264016,438165,-0.081552647,0.16614249,640751,-0.111286487,0.065735101,2037244,-0.014998125,-0.043897952,3.661070192,0.300362328,-0.522826628,47,2,-4,0.978684072,-0.001712895,0.003953232,0.219811463,-0.011733174,0.027696962,0.13640127,-0.000772537,0.041684409,0.312343664,-0.006079676,0.032892469,,,9/24/23 14:20
5/1/20,5/31/20,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,299579,-0.014363976,0.005128685,331987,0.040963333,0.03901411,159,-0.01477909,-0.001294273,174,0.03844351,0.049393637,414897,-0.032597596,-0.340117164,480783,0.337575093,-0.140054034,628249,0.348286154,-0.234355585,1300356,-0.003028171,-0.208135184,3.134162041,0.092956858,0.522378194,39,3,2,0.98559105,-0.002621709,-0.00079203,0.257788296,-0.02674584,-0.001897614,0.118640051,0.014699862,-0.034704572,0.431928401,0.065691265,0.004699061,,,9/24/23 14:20
2/1/18,2/28/18,30,national,11,1400,f, National,National,U.S.,US,Single Family Residential,6,276764,0.021259956,0.088590892,312199,0.052448776,0.086531936,140,0.006415272,0.082956964,152,0.029753535,0.084611817,285157,0.033721253,0.022525509,260567,0.089589563,0.013872705,430716,0.128512284,-0.009542603,1047688,0.029579843,-0.084174301,3.674069513,-0.014778679,-0.428053634,56,0,-6,0.980847433,0.002696831,0.00401986,0.227632061,0.016803094,0.01762103,0.107815029,-0.004638368,0.002082299,0.473363513,0.083824749,0.013683198,,,9/24/23 14:20
6/1/23,6/30/23,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,406034.9343,0.003786645,-0.009966005,420452.2725,0.008070818,0.01543656,224.6672691,0.000511181,-0.015154188,231.7623724,0.006853164,0.013375189,412511.2372,-0.025493655,-0.170148007,372395.273,0.023134177,-0.184074088,454972.9169,-0.022314049,-0.28646579,868411.1354,-0.027500352,-0.128737264,2.297708458,-0.023602967,0.094467751,36.9030926,-1,11,0.99507153,0.002838804,-0.019882893,0.325979378,0.01367055,-0.133497481,0.145648332,-0.007112789,-0.007055282,0.411484612,0.005970885,-0.026870435,,,9/24/23 0:00
7/1/13,7/31/13,30,national,11,1400,t, National,National,U.S.,US,Single Family Residential,6,215251.7984,0.020747765,0.146434994,227127.8256,0.016781216,0.135629663,109.102694,0.018261019,0.12033625,114.5048654,0.00685793,0.106277195,353270.7998,0.019420236,0.158452407,258229.6514,0.01719838,0.237293131,446300.8557,0.01160575,0.135957688,1475860.533,0.004034783,-0.053690744,4.129336104,-0.151726155,-0.933371782,65.09366282,1,-14,0.97565568,0.000931229,0.008767311,0.225943692,0.00092008,0.032781963,0.056381967,0.002895185,0.001221692,0.309314695,0.001473781,0.032272747,,,9/24/23 0:00
5/1/22,5/31/22,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,432771,0.016262948,0.148519349,436062,-0.000267907,0.140046303,238,0.001883311,0.165231523,234,-0.00281533,0.138393619,592212,0.070785112,-0.057549341,596620,0.062413585,-0.097000792,769181,0.069944497,0.034162306,934336,0.150817712,0.151706754,1.577706116,0.109720177,0.286656842,17,-1,1,1.031050517,-0.000412946,0.00897043,0.590306807,0.003800466,0.052456583,0.107814676,0.031441763,0.036023718,0.550861257,-0.032252464,-0.056363864,,,9/24/23 14:20
1/1/12,1/31/12,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,159846,-0.061950673,-0.045773595,183209,0.148529861,0.027152428,91,-0.043137918,-0.044272863,102,0.117182947,0.007036605,266659,-0.234363986,0.085323461,183115,0.023090495,0.139988675,468826,0.50742773,-0.032786768,2018533,0.003315575,-0.176334212,7.569708317,1.793219401,-2.404703819,96,2,-8,0.956649556,-0.001084888,0.002163074,0.173287219,0.002778332,0.004320535,0.066840774,0.012686417,-0.011054572,0.266010515,0.058639346,0.044025611,,,9/24/23 14:20
2/1/12,2/29/12,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,142983,-0.032654956,0.013162539,173350,0.074024638,0.001718061,68,-0.037008855,0.025128696,79,0.003426152,-0.054435642,6992,0.026653211,0.016085294,5271,0.049567845,0.100273229,12433,-0.043325796,-0.020130676,60373,-0.008761291,-0.15062279,8.634053072,-0.308473316,-1.694613915,90,3,2,0.937062362,0.002891636,-0.005111709,0.193187253,-0.004269889,-0.028648879,0.059847025,-0.002856648,-0.002698574,0.330531957,0.054721192,0.062695883,,,9/24/23 14:20
4/1/23,4/30/23,30,national,11,1400,f, National,National,U.S.,US,Single Family Residential,6,426860,0.024745305,-0.050467639,453061,0.00884767,-0.011370781,219,0.019091411,-0.052369049,226,0.005402246,-0.008053333,314960,-0.078391005,-0.238578609,313382,0.061068416,-0.25878727,398846,-0.026999814,-0.269796147,697632,0.004399209,0.172609642,2.214981501,0.182575604,0.776707216,37,-8,21,0.995382483,0.006806973,-0.038631674,0.338844923,0.053202384,-0.261939238,0.126254175,-0.014373797,0.047500341,0.477525237,0.015820514,-0.12270604,,,9/24/23 14:20
